gene,gene_identifier,card_id,gene_name_family_desc,gene_name_family,gene_type,resistance_class,resistance_drug,combo
aadA2,aadA2,aadA2,ANT(3''),ANT(3''),chromosome,aminoglycoside,spectinomycin,aadA2 spectinomycin
aadA2,aadA2,aadA2,ANT(3''),ANT(3''),chromosome,aminoglycoside,spectinomycin,aadA2 spectinomycin
aadA2,aadA2,aadA2,ANT(3''),ANT(3''),chromosome,aminoglycoside,spectinomycin,aadA2 spectinomycin
aadA2,aadA2,aadA2,ANT(3''),ANT(3''),chromosome,aminoglycoside,spectinomycin,aadA2 spectinomycin
aadA2,aadA2,aadA2,ANT(3''),ANT(3''),chromosome,aminoglycoside,spectinomycin,aadA2 spectinomycin
aadA2,aadA2,aadA2,ANT(3''),ANT(3''),chromosome,aminoglycoside,streptomycin,aadA2 streptomycin
aadA2,aadA2,aadA2,ANT(3''),ANT(3''),chromosome,aminoglycoside,streptomycin,aadA2 streptomycin
aadA2,aadA2,aadA2,ANT(3''),ANT(3''),chromosome,aminoglycoside,streptomycin,aadA2 streptomycin
aadA2,aadA2,aadA2,ANT(3''),ANT(3''),chromosome,aminoglycoside,streptomycin,aadA2 streptomycin
aadA2,aadA2,aadA2,ANT(3''),ANT(3''),chromosome,aminoglycoside,streptomycin,aadA2 streptomycin
aadA2,aadA2,aadA2,ANT(3''),ANT(3''),chromosome,aminoglycoside,spectinomycin,aadA2 spectinomycin
aadA2,aadA2,aadA2,ANT(3''),ANT(3''),chromosome,aminoglycoside,spectinomycin,aadA2 spectinomycin
aadA2,aadA2,aadA2,ANT(3''),ANT(3''),chromosome,aminoglycoside,spectinomycin,aadA2 spectinomycin
aadA2,aadA2,aadA2,ANT(3''),ANT(3''),chromosome,aminoglycoside,spectinomycin,aadA2 spectinomycin
aadA2,aadA2,aadA2,ANT(3''),ANT(3''),chromosome,aminoglycoside,spectinomycin,aadA2 spectinomycin
aadA2,aadA2,aadA2,ANT(3''),ANT(3''),chromosome,aminoglycoside,streptomycin,aadA2 streptomycin
aadA2,aadA2,aadA2,ANT(3''),ANT(3''),chromosome,aminoglycoside,streptomycin,aadA2 streptomycin
aadA2,aadA2,aadA2,ANT(3''),ANT(3''),chromosome,aminoglycoside,streptomycin,aadA2 streptomycin
aadA2,aadA2,aadA2,ANT(3''),ANT(3''),chromosome,aminoglycoside,streptomycin,aadA2 streptomycin
aadA2,aadA2,aadA2,ANT(3''),ANT(3''),chromosome,aminoglycoside,streptomycin,aadA2 streptomycin
aadA2,aadA2,aadA2,ANT(3''),ANT(3''),chromosome,aminoglycoside,spectinomycin,aadA2 spectinomycin
aadA2,aadA2,aadA2,ANT(3''),ANT(3''),chromosome,aminoglycoside,spectinomycin,aadA2 spectinomycin
aadA2,aadA2,aadA2,ANT(3''),ANT(3''),chromosome,aminoglycoside,spectinomycin,aadA2 spectinomycin
aadA2,aadA2,aadA2,ANT(3''),ANT(3''),chromosome,aminoglycoside,spectinomycin,aadA2 spectinomycin
aadA2,aadA2,aadA2,ANT(3''),ANT(3''),chromosome,aminoglycoside,spectinomycin,aadA2 spectinomycin
aadA2,aadA2,aadA2,ANT(3''),ANT(3''),chromosome,aminoglycoside,streptomycin,aadA2 streptomycin
aadA2,aadA2,aadA2,ANT(3''),ANT(3''),chromosome,aminoglycoside,streptomycin,aadA2 streptomycin
aadA2,aadA2,aadA2,ANT(3''),ANT(3''),chromosome,aminoglycoside,streptomycin,aadA2 streptomycin
aadA2,aadA2,aadA2,ANT(3''),ANT(3''),chromosome,aminoglycoside,streptomycin,aadA2 streptomycin
aadA2,aadA2,aadA2,ANT(3''),ANT(3''),chromosome,aminoglycoside,streptomycin,aadA2 streptomycin
aadA2,aadA2,aadA2,ANT(3''),ANT(3''),chromosome,aminoglycoside,spectinomycin,aadA2 spectinomycin
aadA2,aadA2,aadA2,ANT(3''),ANT(3''),chromosome,aminoglycoside,spectinomycin,aadA2 spectinomycin
aadA2,aadA2,aadA2,ANT(3''),ANT(3''),chromosome,aminoglycoside,spectinomycin,aadA2 spectinomycin
aadA2,aadA2,aadA2,ANT(3''),ANT(3''),chromosome,aminoglycoside,spectinomycin,aadA2 spectinomycin
aadA2,aadA2,aadA2,ANT(3''),ANT(3''),chromosome,aminoglycoside,spectinomycin,aadA2 spectinomycin
aadA2,aadA2,aadA2,ANT(3''),ANT(3''),chromosome,aminoglycoside,streptomycin,aadA2 streptomycin
aadA2,aadA2,aadA2,ANT(3''),ANT(3''),chromosome,aminoglycoside,streptomycin,aadA2 streptomycin
aadA2,aadA2,aadA2,ANT(3''),ANT(3''),chromosome,aminoglycoside,streptomycin,aadA2 streptomycin
aadA2,aadA2,aadA2,ANT(3''),ANT(3''),chromosome,aminoglycoside,streptomycin,aadA2 streptomycin
aadA2,aadA2,aadA2,ANT(3''),ANT(3''),chromosome,aminoglycoside,streptomycin,aadA2 streptomycin
aadA2,aadA2,aadA2,ANT(3''),ANT(3''),chromosome,aminoglycoside,spectinomycin,aadA2 spectinomycin
aadA2,aadA2,aadA2,ANT(3''),ANT(3''),chromosome,aminoglycoside,spectinomycin,aadA2 spectinomycin
aadA2,aadA2,aadA2,ANT(3''),ANT(3''),chromosome,aminoglycoside,spectinomycin,aadA2 spectinomycin
aadA2,aadA2,aadA2,ANT(3''),ANT(3''),chromosome,aminoglycoside,spectinomycin,aadA2 spectinomycin
aadA2,aadA2,aadA2,ANT(3''),ANT(3''),chromosome,aminoglycoside,spectinomycin,aadA2 spectinomycin
aadA2,aadA2,aadA2,ANT(3''),ANT(3''),chromosome,aminoglycoside,streptomycin,aadA2 streptomycin
aadA2,aadA2,aadA2,ANT(3''),ANT(3''),chromosome,aminoglycoside,streptomycin,aadA2 streptomycin
aadA2,aadA2,aadA2,ANT(3''),ANT(3''),chromosome,aminoglycoside,streptomycin,aadA2 streptomycin
aadA2,aadA2,aadA2,ANT(3''),ANT(3''),chromosome,aminoglycoside,streptomycin,aadA2 streptomycin
aadA2,aadA2,aadA2,ANT(3''),ANT(3''),chromosome,aminoglycoside,streptomycin,aadA2 streptomycin
aadA22,aadA22,aadA22,ANT(3''),ANT(3''),chromosome,aminoglycoside,spectinomycin,aadA22 spectinomycin
aadA22,aadA22,aadA22,ANT(3''),ANT(3''),chromosome,aminoglycoside,spectinomycin,aadA22 spectinomycin
aadA22,aadA22,aadA22,ANT(3''),ANT(3''),chromosome,aminoglycoside,spectinomycin,aadA22 spectinomycin
aadA22,aadA22,aadA22,ANT(3''),ANT(3''),chromosome,aminoglycoside,spectinomycin,aadA22 spectinomycin
aadA22,aadA22,aadA22,ANT(3''),ANT(3''),chromosome,aminoglycoside,spectinomycin,aadA22 spectinomycin
aadA22,aadA22,aadA22,ANT(3''),ANT(3''),chromosome,aminoglycoside,streptomycin,aadA22 streptomycin
aadA22,aadA22,aadA22,ANT(3''),ANT(3''),chromosome,aminoglycoside,streptomycin,aadA22 streptomycin
aadA22,aadA22,aadA22,ANT(3''),ANT(3''),chromosome,aminoglycoside,streptomycin,aadA22 streptomycin
aadA22,aadA22,aadA22,ANT(3''),ANT(3''),chromosome,aminoglycoside,streptomycin,aadA22 streptomycin
aadA22,aadA22,aadA22,ANT(3''),ANT(3''),chromosome,aminoglycoside,streptomycin,aadA22 streptomycin
aadA22,aadA22,aadA22,ANT(3''),ANT(3''),chromosome,aminoglycoside,spectinomycin,aadA22 spectinomycin
aadA22,aadA22,aadA22,ANT(3''),ANT(3''),chromosome,aminoglycoside,spectinomycin,aadA22 spectinomycin
aadA22,aadA22,aadA22,ANT(3''),ANT(3''),chromosome,aminoglycoside,spectinomycin,aadA22 spectinomycin
aadA22,aadA22,aadA22,ANT(3''),ANT(3''),chromosome,aminoglycoside,spectinomycin,aadA22 spectinomycin
aadA22,aadA22,aadA22,ANT(3''),ANT(3''),chromosome,aminoglycoside,spectinomycin,aadA22 spectinomycin
aadA22,aadA22,aadA22,ANT(3''),ANT(3''),chromosome,aminoglycoside,streptomycin,aadA22 streptomycin
aadA22,aadA22,aadA22,ANT(3''),ANT(3''),chromosome,aminoglycoside,streptomycin,aadA22 streptomycin
aadA22,aadA22,aadA22,ANT(3''),ANT(3''),chromosome,aminoglycoside,streptomycin,aadA22 streptomycin
aadA22,aadA22,aadA22,ANT(3''),ANT(3''),chromosome,aminoglycoside,streptomycin,aadA22 streptomycin
aadA22,aadA22,aadA22,ANT(3''),ANT(3''),chromosome,aminoglycoside,streptomycin,aadA22 streptomycin
aadA22,aadA22,aadA22,ANT(3''),ANT(3''),chromosome,aminoglycoside,spectinomycin,aadA22 spectinomycin
aadA22,aadA22,aadA22,ANT(3''),ANT(3''),chromosome,aminoglycoside,spectinomycin,aadA22 spectinomycin
aadA22,aadA22,aadA22,ANT(3''),ANT(3''),chromosome,aminoglycoside,spectinomycin,aadA22 spectinomycin
aadA22,aadA22,aadA22,ANT(3''),ANT(3''),chromosome,aminoglycoside,spectinomycin,aadA22 spectinomycin
aadA22,aadA22,aadA22,ANT(3''),ANT(3''),chromosome,aminoglycoside,spectinomycin,aadA22 spectinomycin
aadA22,aadA22,aadA22,ANT(3''),ANT(3''),chromosome,aminoglycoside,streptomycin,aadA22 streptomycin
aadA22,aadA22,aadA22,ANT(3''),ANT(3''),chromosome,aminoglycoside,streptomycin,aadA22 streptomycin
aadA22,aadA22,aadA22,ANT(3''),ANT(3''),chromosome,aminoglycoside,streptomycin,aadA22 streptomycin
aadA22,aadA22,aadA22,ANT(3''),ANT(3''),chromosome,aminoglycoside,streptomycin,aadA22 streptomycin
aadA22,aadA22,aadA22,ANT(3''),ANT(3''),chromosome,aminoglycoside,streptomycin,aadA22 streptomycin
aadA22,aadA22,aadA22,ANT(3''),ANT(3''),chromosome,aminoglycoside,spectinomycin,aadA22 spectinomycin
aadA22,aadA22,aadA22,ANT(3''),ANT(3''),chromosome,aminoglycoside,spectinomycin,aadA22 spectinomycin
aadA22,aadA22,aadA22,ANT(3''),ANT(3''),chromosome,aminoglycoside,spectinomycin,aadA22 spectinomycin
aadA22,aadA22,aadA22,ANT(3''),ANT(3''),chromosome,aminoglycoside,spectinomycin,aadA22 spectinomycin
aadA22,aadA22,aadA22,ANT(3''),ANT(3''),chromosome,aminoglycoside,spectinomycin,aadA22 spectinomycin
aadA22,aadA22,aadA22,ANT(3''),ANT(3''),chromosome,aminoglycoside,streptomycin,aadA22 streptomycin
aadA22,aadA22,aadA22,ANT(3''),ANT(3''),chromosome,aminoglycoside,streptomycin,aadA22 streptomycin
aadA22,aadA22,aadA22,ANT(3''),ANT(3''),chromosome,aminoglycoside,streptomycin,aadA22 streptomycin
aadA22,aadA22,aadA22,ANT(3''),ANT(3''),chromosome,aminoglycoside,streptomycin,aadA22 streptomycin
aadA22,aadA22,aadA22,ANT(3''),ANT(3''),chromosome,aminoglycoside,streptomycin,aadA22 streptomycin
aadA22,aadA22,aadA22,ANT(3''),ANT(3''),chromosome,aminoglycoside,spectinomycin,aadA22 spectinomycin
aadA22,aadA22,aadA22,ANT(3''),ANT(3''),chromosome,aminoglycoside,spectinomycin,aadA22 spectinomycin
aadA22,aadA22,aadA22,ANT(3''),ANT(3''),chromosome,aminoglycoside,spectinomycin,aadA22 spectinomycin
aadA22,aadA22,aadA22,ANT(3''),ANT(3''),chromosome,aminoglycoside,spectinomycin,aadA22 spectinomycin
aadA22,aadA22,aadA22,ANT(3''),ANT(3''),chromosome,aminoglycoside,spectinomycin,aadA22 spectinomycin
aadA22,aadA22,aadA22,ANT(3''),ANT(3''),chromosome,aminoglycoside,streptomycin,aadA22 streptomycin
aadA22,aadA22,aadA22,ANT(3''),ANT(3''),chromosome,aminoglycoside,streptomycin,aadA22 streptomycin
aadA22,aadA22,aadA22,ANT(3''),ANT(3''),chromosome,aminoglycoside,streptomycin,aadA22 streptomycin
aadA22,aadA22,aadA22,ANT(3''),ANT(3''),chromosome,aminoglycoside,streptomycin,aadA22 streptomycin
aadA22,aadA22,aadA22,ANT(3''),ANT(3''),chromosome,aminoglycoside,streptomycin,aadA22 streptomycin
aadA25,aadA25,aadA25,ANT(3''),ANT(3''),chromosome,aminoglycoside,spectinomycin,aadA25 spectinomycin
aadA25,aadA25,aadA25,ANT(3''),ANT(3''),chromosome,aminoglycoside,spectinomycin,aadA25 spectinomycin
aadA25,aadA25,aadA25,ANT(3''),ANT(3''),chromosome,aminoglycoside,spectinomycin,aadA25 spectinomycin
aadA25,aadA25,aadA25,ANT(3''),ANT(3''),chromosome,aminoglycoside,spectinomycin,aadA25 spectinomycin
aadA25,aadA25,aadA25,ANT(3''),ANT(3''),chromosome,aminoglycoside,spectinomycin,aadA25 spectinomycin
aadA25,aadA25,aadA25,ANT(3''),ANT(3''),chromosome,aminoglycoside,streptomycin,aadA25 streptomycin
aadA25,aadA25,aadA25,ANT(3''),ANT(3''),chromosome,aminoglycoside,streptomycin,aadA25 streptomycin
aadA25,aadA25,aadA25,ANT(3''),ANT(3''),chromosome,aminoglycoside,streptomycin,aadA25 streptomycin
aadA25,aadA25,aadA25,ANT(3''),ANT(3''),chromosome,aminoglycoside,streptomycin,aadA25 streptomycin
aadA25,aadA25,aadA25,ANT(3''),ANT(3''),chromosome,aminoglycoside,streptomycin,aadA25 streptomycin
aadA25,aadA25,aadA25,ANT(3''),ANT(3''),chromosome,aminoglycoside,spectinomycin,aadA25 spectinomycin
aadA25,aadA25,aadA25,ANT(3''),ANT(3''),chromosome,aminoglycoside,spectinomycin,aadA25 spectinomycin
aadA25,aadA25,aadA25,ANT(3''),ANT(3''),chromosome,aminoglycoside,spectinomycin,aadA25 spectinomycin
aadA25,aadA25,aadA25,ANT(3''),ANT(3''),chromosome,aminoglycoside,spectinomycin,aadA25 spectinomycin
aadA25,aadA25,aadA25,ANT(3''),ANT(3''),chromosome,aminoglycoside,spectinomycin,aadA25 spectinomycin
aadA25,aadA25,aadA25,ANT(3''),ANT(3''),chromosome,aminoglycoside,streptomycin,aadA25 streptomycin
aadA25,aadA25,aadA25,ANT(3''),ANT(3''),chromosome,aminoglycoside,streptomycin,aadA25 streptomycin
aadA25,aadA25,aadA25,ANT(3''),ANT(3''),chromosome,aminoglycoside,streptomycin,aadA25 streptomycin
aadA25,aadA25,aadA25,ANT(3''),ANT(3''),chromosome,aminoglycoside,streptomycin,aadA25 streptomycin
aadA25,aadA25,aadA25,ANT(3''),ANT(3''),chromosome,aminoglycoside,streptomycin,aadA25 streptomycin
aadA5,aadA5,aadA5,ANT(3''),ANT(3''),chromosome,aminoglycoside,spectinomycin,aadA5 spectinomycin
aadA5,aadA5,aadA5,ANT(3''),ANT(3''),chromosome,aminoglycoside,spectinomycin,aadA5 spectinomycin
aadA5,aadA5,aadA5,ANT(3''),ANT(3''),chromosome,aminoglycoside,spectinomycin,aadA5 spectinomycin
aadA5,aadA5,aadA5,ANT(3''),ANT(3''),chromosome,aminoglycoside,spectinomycin,aadA5 spectinomycin
aadA5,aadA5,aadA5,ANT(3''),ANT(3''),chromosome,aminoglycoside,spectinomycin,aadA5 spectinomycin
aadA5,aadA5,aadA5,ANT(3''),ANT(3''),chromosome,aminoglycoside,streptomycin,aadA5 streptomycin
aadA5,aadA5,aadA5,ANT(3''),ANT(3''),chromosome,aminoglycoside,streptomycin,aadA5 streptomycin
aadA5,aadA5,aadA5,ANT(3''),ANT(3''),chromosome,aminoglycoside,streptomycin,aadA5 streptomycin
aadA5,aadA5,aadA5,ANT(3''),ANT(3''),chromosome,aminoglycoside,streptomycin,aadA5 streptomycin
aadA5,aadA5,aadA5,ANT(3''),ANT(3''),chromosome,aminoglycoside,streptomycin,aadA5 streptomycin
aadA5,aadA5,aadA5,ANT(3''),ANT(3''),chromosome,aminoglycoside,spectinomycin,aadA5 spectinomycin
aadA5,aadA5,aadA5,ANT(3''),ANT(3''),chromosome,aminoglycoside,spectinomycin,aadA5 spectinomycin
aadA5,aadA5,aadA5,ANT(3''),ANT(3''),chromosome,aminoglycoside,spectinomycin,aadA5 spectinomycin
aadA5,aadA5,aadA5,ANT(3''),ANT(3''),chromosome,aminoglycoside,spectinomycin,aadA5 spectinomycin
aadA5,aadA5,aadA5,ANT(3''),ANT(3''),chromosome,aminoglycoside,spectinomycin,aadA5 spectinomycin
aadA5,aadA5,aadA5,ANT(3''),ANT(3''),chromosome,aminoglycoside,streptomycin,aadA5 streptomycin
aadA5,aadA5,aadA5,ANT(3''),ANT(3''),chromosome,aminoglycoside,streptomycin,aadA5 streptomycin
aadA5,aadA5,aadA5,ANT(3''),ANT(3''),chromosome,aminoglycoside,streptomycin,aadA5 streptomycin
aadA5,aadA5,aadA5,ANT(3''),ANT(3''),chromosome,aminoglycoside,streptomycin,aadA5 streptomycin
aadA5,aadA5,aadA5,ANT(3''),ANT(3''),chromosome,aminoglycoside,streptomycin,aadA5 streptomycin
aadA5,aadA5,aadA5,ANT(3''),ANT(3''),chromosome,aminoglycoside,spectinomycin,aadA5 spectinomycin
aadA5,aadA5,aadA5,ANT(3''),ANT(3''),chromosome,aminoglycoside,spectinomycin,aadA5 spectinomycin
aadA5,aadA5,aadA5,ANT(3''),ANT(3''),chromosome,aminoglycoside,spectinomycin,aadA5 spectinomycin
aadA5,aadA5,aadA5,ANT(3''),ANT(3''),chromosome,aminoglycoside,spectinomycin,aadA5 spectinomycin
aadA5,aadA5,aadA5,ANT(3''),ANT(3''),chromosome,aminoglycoside,spectinomycin,aadA5 spectinomycin
aadA5,aadA5,aadA5,ANT(3''),ANT(3''),chromosome,aminoglycoside,streptomycin,aadA5 streptomycin
aadA5,aadA5,aadA5,ANT(3''),ANT(3''),chromosome,aminoglycoside,streptomycin,aadA5 streptomycin
aadA5,aadA5,aadA5,ANT(3''),ANT(3''),chromosome,aminoglycoside,streptomycin,aadA5 streptomycin
aadA5,aadA5,aadA5,ANT(3''),ANT(3''),chromosome,aminoglycoside,streptomycin,aadA5 streptomycin
aadA5,aadA5,aadA5,ANT(3''),ANT(3''),chromosome,aminoglycoside,streptomycin,aadA5 streptomycin
aadA5,aadA5,aadA5,ANT(3''),ANT(3''),chromosome,aminoglycoside,spectinomycin,aadA5 spectinomycin
aadA5,aadA5,aadA5,ANT(3''),ANT(3''),chromosome,aminoglycoside,spectinomycin,aadA5 spectinomycin
aadA5,aadA5,aadA5,ANT(3''),ANT(3''),chromosome,aminoglycoside,spectinomycin,aadA5 spectinomycin
aadA5,aadA5,aadA5,ANT(3''),ANT(3''),chromosome,aminoglycoside,spectinomycin,aadA5 spectinomycin
aadA5,aadA5,aadA5,ANT(3''),ANT(3''),chromosome,aminoglycoside,spectinomycin,aadA5 spectinomycin
aadA5,aadA5,aadA5,ANT(3''),ANT(3''),chromosome,aminoglycoside,streptomycin,aadA5 streptomycin
aadA5,aadA5,aadA5,ANT(3''),ANT(3''),chromosome,aminoglycoside,streptomycin,aadA5 streptomycin
aadA5,aadA5,aadA5,ANT(3''),ANT(3''),chromosome,aminoglycoside,streptomycin,aadA5 streptomycin
aadA5,aadA5,aadA5,ANT(3''),ANT(3''),chromosome,aminoglycoside,streptomycin,aadA5 streptomycin
aadA5,aadA5,aadA5,ANT(3''),ANT(3''),chromosome,aminoglycoside,streptomycin,aadA5 streptomycin
aadA5,aadA5,aadA5,ANT(3''),ANT(3''),chromosome,aminoglycoside,spectinomycin,aadA5 spectinomycin
aadA5,aadA5,aadA5,ANT(3''),ANT(3''),chromosome,aminoglycoside,spectinomycin,aadA5 spectinomycin
aadA5,aadA5,aadA5,ANT(3''),ANT(3''),chromosome,aminoglycoside,spectinomycin,aadA5 spectinomycin
aadA5,aadA5,aadA5,ANT(3''),ANT(3''),chromosome,aminoglycoside,spectinomycin,aadA5 spectinomycin
aadA5,aadA5,aadA5,ANT(3''),ANT(3''),chromosome,aminoglycoside,spectinomycin,aadA5 spectinomycin
aadA5,aadA5,aadA5,ANT(3''),ANT(3''),chromosome,aminoglycoside,streptomycin,aadA5 streptomycin
aadA5,aadA5,aadA5,ANT(3''),ANT(3''),chromosome,aminoglycoside,streptomycin,aadA5 streptomycin
aadA5,aadA5,aadA5,ANT(3''),ANT(3''),chromosome,aminoglycoside,streptomycin,aadA5 streptomycin
aadA5,aadA5,aadA5,ANT(3''),ANT(3''),chromosome,aminoglycoside,streptomycin,aadA5 streptomycin
aadA5,aadA5,aadA5,ANT(3''),ANT(3''),chromosome,aminoglycoside,streptomycin,aadA5 streptomycin
aadA5,aadA5,aadA5,ANT(3''),ANT(3''),chromosome,aminoglycoside,spectinomycin,aadA5 spectinomycin
aadA5,aadA5,aadA5,ANT(3''),ANT(3''),chromosome,aminoglycoside,spectinomycin,aadA5 spectinomycin
aadA5,aadA5,aadA5,ANT(3''),ANT(3''),chromosome,aminoglycoside,spectinomycin,aadA5 spectinomycin
aadA5,aadA5,aadA5,ANT(3''),ANT(3''),chromosome,aminoglycoside,spectinomycin,aadA5 spectinomycin
aadA5,aadA5,aadA5,ANT(3''),ANT(3''),chromosome,aminoglycoside,spectinomycin,aadA5 spectinomycin
aadA5,aadA5,aadA5,ANT(3''),ANT(3''),chromosome,aminoglycoside,streptomycin,aadA5 streptomycin
aadA5,aadA5,aadA5,ANT(3''),ANT(3''),chromosome,aminoglycoside,streptomycin,aadA5 streptomycin
aadA5,aadA5,aadA5,ANT(3''),ANT(3''),chromosome,aminoglycoside,streptomycin,aadA5 streptomycin
aadA5,aadA5,aadA5,ANT(3''),ANT(3''),chromosome,aminoglycoside,streptomycin,aadA5 streptomycin
aadA5,aadA5,aadA5,ANT(3''),ANT(3''),chromosome,aminoglycoside,streptomycin,aadA5 streptomycin
aadA5,aadA5,aadA5,ANT(3''),ANT(3''),chromosome,aminoglycoside,spectinomycin,aadA5 spectinomycin
aadA5,aadA5,aadA5,ANT(3''),ANT(3''),chromosome,aminoglycoside,spectinomycin,aadA5 spectinomycin
aadA5,aadA5,aadA5,ANT(3''),ANT(3''),chromosome,aminoglycoside,spectinomycin,aadA5 spectinomycin
aadA5,aadA5,aadA5,ANT(3''),ANT(3''),chromosome,aminoglycoside,spectinomycin,aadA5 spectinomycin
aadA5,aadA5,aadA5,ANT(3''),ANT(3''),chromosome,aminoglycoside,spectinomycin,aadA5 spectinomycin
aadA5,aadA5,aadA5,ANT(3''),ANT(3''),chromosome,aminoglycoside,streptomycin,aadA5 streptomycin
aadA5,aadA5,aadA5,ANT(3''),ANT(3''),chromosome,aminoglycoside,streptomycin,aadA5 streptomycin
aadA5,aadA5,aadA5,ANT(3''),ANT(3''),chromosome,aminoglycoside,streptomycin,aadA5 streptomycin
aadA5,aadA5,aadA5,ANT(3''),ANT(3''),chromosome,aminoglycoside,streptomycin,aadA5 streptomycin
aadA5,aadA5,aadA5,ANT(3''),ANT(3''),chromosome,aminoglycoside,streptomycin,aadA5 streptomycin
aadA5,aadA5,aadA5,ANT(3''),ANT(3''),chromosome,aminoglycoside,spectinomycin,aadA5 spectinomycin
aadA5,aadA5,aadA5,ANT(3''),ANT(3''),chromosome,aminoglycoside,spectinomycin,aadA5 spectinomycin
aadA5,aadA5,aadA5,ANT(3''),ANT(3''),chromosome,aminoglycoside,spectinomycin,aadA5 spectinomycin
aadA5,aadA5,aadA5,ANT(3''),ANT(3''),chromosome,aminoglycoside,spectinomycin,aadA5 spectinomycin
aadA5,aadA5,aadA5,ANT(3''),ANT(3''),chromosome,aminoglycoside,spectinomycin,aadA5 spectinomycin
aadA5,aadA5,aadA5,ANT(3''),ANT(3''),chromosome,aminoglycoside,streptomycin,aadA5 streptomycin
aadA5,aadA5,aadA5,ANT(3''),ANT(3''),chromosome,aminoglycoside,streptomycin,aadA5 streptomycin
aadA5,aadA5,aadA5,ANT(3''),ANT(3''),chromosome,aminoglycoside,streptomycin,aadA5 streptomycin
aadA5,aadA5,aadA5,ANT(3''),ANT(3''),chromosome,aminoglycoside,streptomycin,aadA5 streptomycin
aadA5,aadA5,aadA5,ANT(3''),ANT(3''),chromosome,aminoglycoside,streptomycin,aadA5 streptomycin
aadA6,aadA6,aadA6,ANT(3''),ANT(3''),chromosome,aminoglycoside,spectinomycin,aadA6 spectinomycin
aadA6,aadA6,aadA6,ANT(3''),ANT(3''),chromosome,aminoglycoside,spectinomycin,aadA6 spectinomycin
aadA6,aadA6,aadA6,ANT(3''),ANT(3''),chromosome,aminoglycoside,spectinomycin,aadA6 spectinomycin
aadA6,aadA6,aadA6,ANT(3''),ANT(3''),chromosome,aminoglycoside,spectinomycin,aadA6 spectinomycin
aadA6,aadA6,aadA6,ANT(3''),ANT(3''),chromosome,aminoglycoside,spectinomycin,aadA6 spectinomycin
aadA6,aadA6,aadA6,ANT(3''),ANT(3''),chromosome,aminoglycoside,streptomycin,aadA6 streptomycin
aadA6,aadA6,aadA6,ANT(3''),ANT(3''),chromosome,aminoglycoside,streptomycin,aadA6 streptomycin
aadA6,aadA6,aadA6,ANT(3''),ANT(3''),chromosome,aminoglycoside,streptomycin,aadA6 streptomycin
aadA6,aadA6,aadA6,ANT(3''),ANT(3''),chromosome,aminoglycoside,streptomycin,aadA6 streptomycin
aadA6,aadA6,aadA6,ANT(3''),ANT(3''),chromosome,aminoglycoside,streptomycin,aadA6 streptomycin
aadA6,aadA6,aadA6,ANT(3''),ANT(3''),chromosome,aminoglycoside,spectinomycin,aadA6 spectinomycin
aadA6,aadA6,aadA6,ANT(3''),ANT(3''),chromosome,aminoglycoside,spectinomycin,aadA6 spectinomycin
aadA6,aadA6,aadA6,ANT(3''),ANT(3''),chromosome,aminoglycoside,spectinomycin,aadA6 spectinomycin
aadA6,aadA6,aadA6,ANT(3''),ANT(3''),chromosome,aminoglycoside,spectinomycin,aadA6 spectinomycin
aadA6,aadA6,aadA6,ANT(3''),ANT(3''),chromosome,aminoglycoside,spectinomycin,aadA6 spectinomycin
aadA6,aadA6,aadA6,ANT(3''),ANT(3''),chromosome,aminoglycoside,streptomycin,aadA6 streptomycin
aadA6,aadA6,aadA6,ANT(3''),ANT(3''),chromosome,aminoglycoside,streptomycin,aadA6 streptomycin
aadA6,aadA6,aadA6,ANT(3''),ANT(3''),chromosome,aminoglycoside,streptomycin,aadA6 streptomycin
aadA6,aadA6,aadA6,ANT(3''),ANT(3''),chromosome,aminoglycoside,streptomycin,aadA6 streptomycin
aadA6,aadA6,aadA6,ANT(3''),ANT(3''),chromosome,aminoglycoside,streptomycin,aadA6 streptomycin
aadA6,aadA6,aadA6,ANT(3''),ANT(3''),chromosome,aminoglycoside,spectinomycin,aadA6 spectinomycin
aadA6,aadA6,aadA6,ANT(3''),ANT(3''),chromosome,aminoglycoside,spectinomycin,aadA6 spectinomycin
aadA6,aadA6,aadA6,ANT(3''),ANT(3''),chromosome,aminoglycoside,spectinomycin,aadA6 spectinomycin
aadA6,aadA6,aadA6,ANT(3''),ANT(3''),chromosome,aminoglycoside,spectinomycin,aadA6 spectinomycin
aadA6,aadA6,aadA6,ANT(3''),ANT(3''),chromosome,aminoglycoside,spectinomycin,aadA6 spectinomycin
aadA6,aadA6,aadA6,ANT(3''),ANT(3''),chromosome,aminoglycoside,streptomycin,aadA6 streptomycin
aadA6,aadA6,aadA6,ANT(3''),ANT(3''),chromosome,aminoglycoside,streptomycin,aadA6 streptomycin
aadA6,aadA6,aadA6,ANT(3''),ANT(3''),chromosome,aminoglycoside,streptomycin,aadA6 streptomycin
aadA6,aadA6,aadA6,ANT(3''),ANT(3''),chromosome,aminoglycoside,streptomycin,aadA6 streptomycin
aadA6,aadA6,aadA6,ANT(3''),ANT(3''),chromosome,aminoglycoside,streptomycin,aadA6 streptomycin
aadA6,aadA6,aadA6,ANT(3''),ANT(3''),chromosome,aminoglycoside,spectinomycin,aadA6 spectinomycin
aadA6,aadA6,aadA6,ANT(3''),ANT(3''),chromosome,aminoglycoside,spectinomycin,aadA6 spectinomycin
