mic_id,breakpoint,model,host_animal_common,.metric,.estimator,.estimate
ceftiofur,ecoff,Only-Count,turkey,ppv,binary,0.8333333333333334
ceftiofur,ecoff,Only-Count,turkey,npv,binary,NA
ceftiofur,ecoff,Only-Count,turkey,accuracy,binary,0.8333333333333334
ceftiofur,ecoff,Only-Count,turkey,f_meas,binary,0.9090909090909091
neomycin,ecoff,Only-Count,cattle,spec,binary,0.5
neomycin,ecoff,Only-Count,cattle,sens,binary,1
neomycin,ecoff,Only-Count,cattle,ppv,binary,0.8787878787878788
neomycin,ecoff,Only-Count,cattle,npv,binary,1
neomycin,ecoff,Only-Count,cattle,accuracy,binary,0.8918918918918919
neomycin,ecoff,Only-Count,cattle,f_meas,binary,0.9354838709677419
neomycin,ecoff,Only-Count,chicken,spec,binary,1
neomycin,ecoff,Only-Count,chicken,sens,binary,1
neomycin,ecoff,Only-Count,chicken,ppv,binary,1
neomycin,ecoff,Only-Count,chicken,npv,binary,1
neomycin,ecoff,Only-Count,chicken,accuracy,binary,1
neomycin,ecoff,Only-Count,chicken,f_meas,binary,1
neomycin,ecoff,Only-Count,swine,spec,binary,0.8181818181818182
neomycin,ecoff,Only-Count,swine,sens,binary,1
neomycin,ecoff,Only-Count,swine,ppv,binary,0.8750000000000001
neomycin,ecoff,Only-Count,swine,npv,binary,1
neomycin,ecoff,Only-Count,swine,accuracy,binary,0.92
neomycin,ecoff,Only-Count,swine,f_meas,binary,0.9333333333333333
spectinomycin,ecoff,Only-Count,cattle,spec,binary,0.8571428571428571
spectinomycin,ecoff,Only-Count,cattle,sens,binary,0.9583333333333334
spectinomycin,ecoff,Only-Count,cattle,ppv,binary,0.9583333333333334
spectinomycin,ecoff,Only-Count,cattle,npv,binary,0.8571428571428572
spectinomycin,ecoff,Only-Count,cattle,accuracy,binary,0.9354838709677419
spectinomycin,ecoff,Only-Count,cattle,f_meas,binary,0.9583333333333334
spectinomycin,ecoff,Only-Count,chicken,spec,binary,0.5
spectinomycin,ecoff,Only-Count,chicken,sens,binary,1
spectinomycin,ecoff,Only-Count,chicken,ppv,binary,0.9583333333333334
spectinomycin,ecoff,Only-Count,chicken,npv,binary,1
spectinomycin,ecoff,Only-Count,chicken,accuracy,binary,0.96
spectinomycin,ecoff,Only-Count,chicken,f_meas,binary,0.9787234042553191
spectinomycin,ecoff,Only-Count,swine,spec,binary,0.7777777777777778
spectinomycin,ecoff,Only-Count,swine,sens,binary,1
spectinomycin,ecoff,Only-Count,swine,ppv,binary,0.8571428571428571
spectinomycin,ecoff,Only-Count,swine,npv,binary,1
spectinomycin,ecoff,Only-Count,swine,accuracy,binary,0.9047619047619048
spectinomycin,ecoff,Only-Count,swine,f_meas,binary,0.923076923076923
streptomycin,ecoff,Only-Count,chicken,spec,binary,1
streptomycin,ecoff,Only-Count,chicken,sens,binary,0.9473684210526315
streptomycin,ecoff,Only-Count,chicken,ppv,binary,1
streptomycin,ecoff,Only-Count,chicken,npv,binary,0.7499999999999998
streptomycin,ecoff,Only-Count,chicken,accuracy,binary,0.9545454545454546
streptomycin,ecoff,Only-Count,chicken,f_meas,binary,0.972972972972973
ticarcillin_clavulanic_acid,ecoff,Only-Count,horse,spec,binary,0.5
ticarcillin_clavulanic_acid,ecoff,Only-Count,horse,sens,binary,1
ticarcillin_clavulanic_acid,ecoff,Only-Count,horse,ppv,binary,0.9259259259259259
ticarcillin_clavulanic_acid,ecoff,Only-Count,horse,npv,binary,1
ticarcillin_clavulanic_acid,ecoff,Only-Count,horse,accuracy,binary,0.9310344827586207
ticarcillin_clavulanic_acid,ecoff,Only-Count,horse,f_meas,binary,0.9615384615384615
amikacin,clsi,Only-Binary,dog,spec,binary,NA
amikacin,clsi,Only-Binary,dog,sens,binary,0.9473684210526315
amikacin,clsi,Only-Binary,dog,ppv,binary,NA
amikacin,clsi,Only-Binary,dog,npv,binary,NA
amikacin,clsi,Only-Binary,dog,accuracy,binary,0.9473684210526315
amikacin,clsi,Only-Binary,dog,f_meas,binary,0.972972972972973
amoxicillin_clavulanic_acid,clsi,Only-Binary,dog,spec,binary,1
amoxicillin_clavulanic_acid,clsi,Only-Binary,dog,sens,binary,0.1111111111111111
amoxicillin_clavulanic_acid,clsi,Only-Binary,dog,ppv,binary,1
amoxicillin_clavulanic_acid,clsi,Only-Binary,dog,npv,binary,0.7777777777777778
amoxicillin_clavulanic_acid,clsi,Only-Binary,dog,accuracy,binary,0.7837837837837838
amoxicillin_clavulanic_acid,clsi,Only-Binary,dog,f_meas,binary,0.19999999999999998
ampicillin,clsi,Only-Binary,cattle,spec,binary,1
ampicillin,clsi,Only-Binary,cattle,sens,binary,NA
ampicillin,clsi,Only-Binary,cattle,ppv,binary,NA
ampicillin,clsi,Only-Binary,cattle,npv,binary,NA
ampicillin,clsi,Only-Binary,cattle,accuracy,binary,1
ampicillin,clsi,Only-Binary,cattle,f_meas,binary,NA
ampicillin,clsi,Only-Binary,dog,spec,binary,1
ampicillin,clsi,Only-Binary,dog,sens,binary,0
ampicillin,clsi,Only-Binary,dog,ppv,binary,NA
ampicillin,clsi,Only-Binary,dog,npv,binary,0.65625
ampicillin,clsi,Only-Binary,dog,accuracy,binary,0.65625
ampicillin,clsi,Only-Binary,dog,f_meas,binary,NA
ampicillin,clsi,Only-Binary,horse,spec,binary,1
ampicillin,clsi,Only-Binary,horse,sens,binary,NA
ampicillin,clsi,Only-Binary,horse,ppv,binary,NA
ampicillin,clsi,Only-Binary,horse,npv,binary,NA
ampicillin,clsi,Only-Binary,horse,accuracy,binary,1
ampicillin,clsi,Only-Binary,horse,f_meas,binary,NA
cefazolin,clsi,Only-Binary,dog,spec,binary,1
cefazolin,clsi,Only-Binary,dog,sens,binary,0.34782608695652173
cefazolin,clsi,Only-Binary,dog,ppv,binary,1
cefazolin,clsi,Only-Binary,dog,npv,binary,0.5588235294117646
cefazolin,clsi,Only-Binary,dog,accuracy,binary,0.6428571428571429
cefazolin,clsi,Only-Binary,dog,f_meas,binary,0.5161290322580645
cefovecin,clsi,Only-Binary,cat,spec,binary,0
cefovecin,clsi,Only-Binary,cat,sens,binary,1
cefovecin,clsi,Only-Binary,cat,ppv,binary,0.75
cefovecin,clsi,Only-Binary,cat,npv,binary,NA
cefovecin,clsi,Only-Binary,cat,accuracy,binary,0.75
cefovecin,clsi,Only-Binary,cat,f_meas,binary,0.8571428571428571
cefpodoxime,clsi,Only-Binary,dog,spec,binary,0
cefpodoxime,clsi,Only-Binary,dog,sens,binary,1
cefpodoxime,clsi,Only-Binary,dog,ppv,binary,0.7692307692307693
cefpodoxime,clsi,Only-Binary,dog,npv,binary,NA
cefpodoxime,clsi,Only-Binary,dog,accuracy,binary,0.7692307692307693
cefpodoxime,clsi,Only-Binary,dog,f_meas,binary,0.8695652173913044
ceftazidime,clsi,Only-Binary,dog,spec,binary,0
ceftazidime,clsi,Only-Binary,dog,sens,binary,1
ceftazidime,clsi,Only-Binary,dog,ppv,binary,0.7307692307692307
ceftazidime,clsi,Only-Binary,dog,npv,binary,NA
ceftazidime,clsi,Only-Binary,dog,accuracy,binary,0.7307692307692307
ceftazidime,clsi,Only-Binary,dog,f_meas,binary,0.8444444444444443
cephalexin,clsi,Only-Binary,dog,spec,binary,1
cephalexin,clsi,Only-Binary,dog,sens,binary,0
cephalexin,clsi,Only-Binary,dog,ppv,binary,NA
cephalexin,clsi,Only-Binary,dog,npv,binary,0.7428571428571429
cephalexin,clsi,Only-Binary,dog,accuracy,binary,0.7428571428571429
cephalexin,clsi,Only-Binary,dog,f_meas,binary,NA
enrofloxacin,clsi,Only-Binary,cat,spec,binary,0
enrofloxacin,clsi,Only-Binary,cat,sens,binary,1
enrofloxacin,clsi,Only-Binary,cat,ppv,binary,0.9444444444444444
enrofloxacin,clsi,Only-Binary,cat,npv,binary,NA
enrofloxacin,clsi,Only-Binary,cat,accuracy,binary,0.9444444444444444
enrofloxacin,clsi,Only-Binary,cat,f_meas,binary,0.9714285714285714
enrofloxacin,clsi,Only-Binary,chicken,spec,binary,1
enrofloxacin,clsi,Only-Binary,chicken,sens,binary,1
enrofloxacin,clsi,Only-Binary,chicken,ppv,binary,1
enrofloxacin,clsi,Only-Binary,chicken,npv,binary,1
enrofloxacin,clsi,Only-Binary,chicken,accuracy,binary,1
enrofloxacin,clsi,Only-Binary,chicken,f_meas,binary,1
enrofloxacin,clsi,Only-Binary,dog,spec,binary,0
enrofloxacin,clsi,Only-Binary,dog,sens,binary,1
enrofloxacin,clsi,Only-Binary,dog,ppv,binary,0.7352941176470589
enrofloxacin,clsi,Only-Binary,dog,npv,binary,NA
enrofloxacin,clsi,Only-Binary,dog,accuracy,binary,0.7352941176470589
enrofloxacin,clsi,Only-Binary,dog,f_meas,binary,0.8474576271186441
enrofloxacin,clsi,Only-Binary,turkey,spec,binary,NA
enrofloxacin,clsi,Only-Binary,turkey,sens,binary,1
enrofloxacin,clsi,Only-Binary,turkey,ppv,binary,NA
enrofloxacin,clsi,Only-Binary,turkey,npv,binary,NA
enrofloxacin,clsi,Only-Binary,turkey,accuracy,binary,1
enrofloxacin,clsi,Only-Binary,turkey,f_meas,binary,1
gentamicin,clsi,Only-Binary,dog,spec,binary,1
gentamicin,clsi,Only-Binary,dog,sens,binary,1
gentamicin,clsi,Only-Binary,dog,ppv,binary,1
gentamicin,clsi,Only-Binary,dog,npv,binary,1
gentamicin,clsi,Only-Binary,dog,accuracy,binary,1
gentamicin,clsi,Only-Binary,dog,f_meas,binary,1
marbofloxacin,clsi,Only-Binary,dog,spec,binary,0
marbofloxacin,clsi,Only-Binary,dog,sens,binary,1
marbofloxacin,clsi,Only-Binary,dog,ppv,binary,0.7857142857142857
marbofloxacin,clsi,Only-Binary,dog,npv,binary,NA
marbofloxacin,clsi,Only-Binary,dog,accuracy,binary,0.7857142857142857
marbofloxacin,clsi,Only-Binary,dog,f_meas,binary,0.88
orbifloxacin,clsi,Only-Binary,dog,spec,binary,0
orbifloxacin,clsi,Only-Binary,dog,sens,binary,1
orbifloxacin,clsi,Only-Binary,dog,ppv,binary,0.813953488372093
orbifloxacin,clsi,Only-Binary,dog,npv,binary,NA
orbifloxacin,clsi,Only-Binary,dog,accuracy,binary,0.813953488372093
orbifloxacin,clsi,Only-Binary,dog,f_meas,binary,0.8974358974358974
piperacillin_tazobactam,clsi,Only-Binary,dog,spec,binary,0
piperacillin_tazobactam,clsi,Only-Binary,dog,sens,binary,1
piperacillin_tazobactam,clsi,Only-Binary,dog,ppv,binary,0.9230769230769231
piperacillin_tazobactam,clsi,Only-Binary,dog,npv,binary,NA
piperacillin_tazobactam,clsi,Only-Binary,dog,accuracy,binary,0.9230769230769231
piperacillin_tazobactam,clsi,Only-Binary,dog,f_meas,binary,0.9600000000000001
pradofloxacin,clsi,Only-Binary,dog,spec,binary,0
pradofloxacin,clsi,Only-Binary,dog,sens,binary,1
pradofloxacin,clsi,Only-Binary,dog,ppv,binary,0.8571428571428571
pradofloxacin,clsi,Only-Binary,dog,npv,binary,NA
pradofloxacin,clsi,Only-Binary,dog,accuracy,binary,0.8571428571428571
pradofloxacin,clsi,Only-Binary,dog,f_meas,binary,0.923076923076923
ceftiofur,clsi,Only-Binary,cattle,spec,binary,0
ceftiofur,clsi,Only-Binary,cattle,sens,binary,1
ceftiofur,clsi,Only-Binary,cattle,ppv,binary,0.8
ceftiofur,clsi,Only-Binary,cattle,npv,binary,NA
ceftiofur,clsi,Only-Binary,cattle,accuracy,binary,0.8
ceftiofur,clsi,Only-Binary,cattle,f_meas,binary,0.888888888888889
ampicillin,ecoff,Only-Binary,cat,spec,binary,1
ampicillin,ecoff,Only-Binary,cat,sens,binary,0.5454545454545454
ampicillin,ecoff,Only-Binary,cat,ppv,binary,1
ampicillin,ecoff,Only-Binary,cat,npv,binary,0.5454545454545454
ampicillin,ecoff,Only-Binary,cat,accuracy,binary,0.7058823529411765
ampicillin,ecoff,Only-Binary,cat,f_meas,binary,0.7058823529411764
ampicillin,ecoff,Only-Binary,swine,spec,binary,1
ampicillin,ecoff,Only-Binary,swine,sens,binary,0.25
ampicillin,ecoff,Only-Binary,swine,ppv,binary,1
ampicillin,ecoff,Only-Binary,swine,npv,binary,0.6250000000000001
ampicillin,ecoff,Only-Binary,swine,accuracy,binary,0.6666666666666666
ampicillin,ecoff,Only-Binary,swine,f_meas,binary,0.4
cefazolin,ecoff,Only-Binary,cat,spec,binary,0
cefazolin,ecoff,Only-Binary,cat,sens,binary,1
cefazolin,ecoff,Only-Binary,cat,ppv,binary,0.8
cefazolin,ecoff,Only-Binary,cat,npv,binary,NA
cefazolin,ecoff,Only-Binary,cat,accuracy,binary,0.8
cefazolin,ecoff,Only-Binary,cat,f_meas,binary,0.888888888888889
cefpodoxime,ecoff,Only-Binary,cat,spec,binary,0
cefpodoxime,ecoff,Only-Binary,cat,sens,binary,1
cefpodoxime,ecoff,Only-Binary,cat,ppv,binary,0.9142857142857143
cefpodoxime,ecoff,Only-Binary,cat,npv,binary,NA
cefpodoxime,ecoff,Only-Binary,cat,accuracy,binary,0.9142857142857143
cefpodoxime,ecoff,Only-Binary,cat,f_meas,binary,0.955223880597015
ceftazidime,ecoff,Only-Binary,cat,spec,binary,0
ceftazidime,ecoff,Only-Binary,cat,sens,binary,NA
ceftazidime,ecoff,Only-Binary,cat,ppv,binary,NA
ceftazidime,ecoff,Only-Binary,cat,npv,binary,NA
ceftazidime,ecoff,Only-Binary,cat,accuracy,binary,0
ceftazidime,ecoff,Only-Binary,cat,f_meas,binary,NA
ceftazidime,ecoff,Only-Binary,horse,spec,binary,0
ceftazidime,ecoff,Only-Binary,horse,sens,binary,1
ceftazidime,ecoff,Only-Binary,horse,ppv,binary,0.9032258064516129
ceftazidime,ecoff,Only-Binary,horse,npv,binary,NA
ceftazidime,ecoff,Only-Binary,horse,accuracy,binary,0.9032258064516129
ceftazidime,ecoff,Only-Binary,horse,f_meas,binary,0.9491525423728813
chloramphenicol,ecoff,Only-Binary,cat,spec,binary,1
chloramphenicol,ecoff,Only-Binary,cat,sens,binary,1
chloramphenicol,ecoff,Only-Binary,cat,ppv,binary,1
chloramphenicol,ecoff,Only-Binary,cat,npv,binary,1
chloramphenicol,ecoff,Only-Binary,cat,accuracy,binary,1
chloramphenicol,ecoff,Only-Binary,cat,f_meas,binary,1
chloramphenicol,ecoff,Only-Binary,dog,spec,binary,1
chloramphenicol,ecoff,Only-Binary,dog,sens,binary,1
chloramphenicol,ecoff,Only-Binary,dog,ppv,binary,1
chloramphenicol,ecoff,Only-Binary,dog,npv,binary,1
chloramphenicol,ecoff,Only-Binary,dog,accuracy,binary,1
chloramphenicol,ecoff,Only-Binary,dog,f_meas,binary,1
doxycycline,ecoff,Only-Binary,cat,spec,binary,0
doxycycline,ecoff,Only-Binary,cat,sens,binary,1
doxycycline,ecoff,Only-Binary,cat,ppv,binary,0.975
doxycycline,ecoff,Only-Binary,cat,npv,binary,NA
doxycycline,ecoff,Only-Binary,cat,accuracy,binary,0.975
doxycycline,ecoff,Only-Binary,cat,f_meas,binary,0.9873417721518987
doxycycline,ecoff,Only-Binary,dog,spec,binary,0.9
doxycycline,ecoff,Only-Binary,dog,sens,binary,1
doxycycline,ecoff,Only-Binary,dog,ppv,binary,0.9583333333333334
doxycycline,ecoff,Only-Binary,dog,npv,binary,1
doxycycline,ecoff,Only-Binary,dog,accuracy,binary,0.9696969696969697
doxycycline,ecoff,Only-Binary,dog,f_meas,binary,0.9787234042553191
enrofloxacin,ecoff,Only-Binary,cattle,spec,binary,0.1
enrofloxacin,ecoff,Only-Binary,cattle,sens,binary,1
enrofloxacin,ecoff,Only-Binary,cattle,ppv,binary,0.7499999999999999
enrofloxacin,ecoff,Only-Binary,cattle,npv,binary,1
enrofloxacin,ecoff,Only-Binary,cattle,accuracy,binary,0.7567567567567568
enrofloxacin,ecoff,Only-Binary,cattle,f_meas,binary,0.8571428571428571
enrofloxacin,ecoff,Only-Binary,swine,spec,binary,0.2
enrofloxacin,ecoff,Only-Binary,swine,sens,binary,1
enrofloxacin,ecoff,Only-Binary,swine,ppv,binary,0.6363636363636364
enrofloxacin,ecoff,Only-Binary,swine,npv,binary,1
enrofloxacin,ecoff,Only-Binary,swine,accuracy,binary,0.6666666666666666
enrofloxacin,ecoff,Only-Binary,swine,f_meas,binary,0.7777777777777778
gentamicin,ecoff,Only-Binary,cat,spec,binary,NA
gentamicin,ecoff,Only-Binary,cat,sens,binary,1
gentamicin,ecoff,Only-Binary,cat,ppv,binary,NA
gentamicin,ecoff,Only-Binary,cat,npv,binary,NA
gentamicin,ecoff,Only-Binary,cat,accuracy,binary,1
gentamicin,ecoff,Only-Binary,cat,f_meas,binary,1
gentamicin,ecoff,Only-Binary,cattle,spec,binary,0.75
gentamicin,ecoff,Only-Binary,cattle,sens,binary,1
gentamicin,ecoff,Only-Binary,cattle,ppv,binary,0.9310344827586207
gentamicin,ecoff,Only-Binary,cattle,npv,binary,1
gentamicin,ecoff,Only-Binary,cattle,accuracy,binary,0.9428571428571428
gentamicin,ecoff,Only-Binary,cattle,f_meas,binary,0.9642857142857143
gentamicin,ecoff,Only-Binary,chicken,spec,binary,0.7142857142857143
gentamicin,ecoff,Only-Binary,chicken,sens,binary,1
gentamicin,ecoff,Only-Binary,chicken,ppv,binary,0.9047619047619047
gentamicin,ecoff,Only-Binary,chicken,npv,binary,1
gentamicin,ecoff,Only-Binary,chicken,accuracy,binary,0.9230769230769231
gentamicin,ecoff,Only-Binary,chicken,f_meas,binary,0.9500000000000001
gentamicin,ecoff,Only-Binary,swine,spec,binary,1
gentamicin,ecoff,Only-Binary,swine,sens,binary,0.9285714285714286
gentamicin,ecoff,Only-Binary,swine,ppv,binary,1
gentamicin,ecoff,Only-Binary,swine,npv,binary,0.8333333333333334
gentamicin,ecoff,Only-Binary,swine,accuracy,binary,0.9473684210526315
gentamicin,ecoff,Only-Binary,swine,f_meas,binary,0.962962962962963
gentamicin,ecoff,Only-Binary,turkey,spec,binary,0.5
gentamicin,ecoff,Only-Binary,turkey,sens,binary,1
gentamicin,ecoff,Only-Binary,turkey,ppv,binary,0.8571428571428571
gentamicin,ecoff,Only-Binary,turkey,npv,binary,1
gentamicin,ecoff,Only-Binary,turkey,accuracy,binary,0.875
gentamicin,ecoff,Only-Binary,turkey,f_meas,binary,0.923076923076923
tetracycline,ecoff,Only-Binary,cat,spec,binary,NA
tetracycline,ecoff,Only-Binary,cat,sens,binary,1
tetracycline,ecoff,Only-Binary,cat,ppv,binary,NA
tetracycline,ecoff,Only-Binary,cat,npv,binary,NA
tetracycline,ecoff,Only-Binary,cat,accuracy,binary,1
tetracycline,ecoff,Only-Binary,cat,f_meas,binary,1
tetracycline,ecoff,Only-Binary,cattle,spec,binary,0.75
tetracycline,ecoff,Only-Binary,cattle,sens,binary,0.5555555555555556
tetracycline,ecoff,Only-Binary,cattle,ppv,binary,0.625
tetracycline,ecoff,Only-Binary,cattle,npv,binary,0.6923076923076923
tetracycline,ecoff,Only-Binary,cattle,accuracy,binary,0.6666666666666666
tetracycline,ecoff,Only-Binary,cattle,f_meas,binary,0.5882352941176471
tetracycline,ecoff,Only-Binary,chicken,spec,binary,0.8571428571428571
tetracycline,ecoff,Only-Binary,chicken,sens,binary,1
tetracycline,ecoff,Only-Binary,chicken,ppv,binary,0.9285714285714285
tetracycline,ecoff,Only-Binary,chicken,npv,binary,1
tetracycline,ecoff,Only-Binary,chicken,accuracy,binary,0.95
tetracycline,ecoff,Only-Binary,chicken,f_meas,binary,0.962962962962963
tetracycline,ecoff,Only-Binary,dog,spec,binary,1
tetracycline,ecoff,Only-Binary,dog,sens,binary,1
tetracycline,ecoff,Only-Binary,dog,ppv,binary,1
tetracycline,ecoff,Only-Binary,dog,npv,binary,1
tetracycline,ecoff,Only-Binary,dog,accuracy,binary,1
tetracycline,ecoff,Only-Binary,dog,f_meas,binary,1
tetracycline,ecoff,Only-Binary,horse,spec,binary,1
tetracycline,ecoff,Only-Binary,horse,sens,binary,0.9523809523809523
tetracycline,ecoff,Only-Binary,horse,ppv,binary,1
tetracycline,ecoff,Only-Binary,horse,npv,binary,0.857142857142857
tetracycline,ecoff,Only-Binary,horse,accuracy,binary,0.9629629629629629
tetracycline,ecoff,Only-Binary,horse,f_meas,binary,0.975609756097561
tetracycline,ecoff,Only-Binary,swine,spec,binary,1
tetracycline,ecoff,Only-Binary,swine,sens,binary,0.5
tetracycline,ecoff,Only-Binary,swine,ppv,binary,1
tetracycline,ecoff,Only-Binary,swine,npv,binary,0.9090909090909091
tetracycline,ecoff,Only-Binary,swine,accuracy,binary,0.9166666666666666
tetracycline,ecoff,Only-Binary,swine,f_meas,binary,0.6666666666666666
trimethoprim_sulfamethoxazole,ecoff,Only-Binary,cat,spec,binary,1
trimethoprim_sulfamethoxazole,ecoff,Only-Binary,cat,sens,binary,1
trimethoprim_sulfamethoxazole,ecoff,Only-Binary,cat,ppv,binary,1
trimethoprim_sulfamethoxazole,ecoff,Only-Binary,cat,npv,binary,1
trimethoprim_sulfamethoxazole,ecoff,Only-Binary,cat,accuracy,binary,1
trimethoprim_sulfamethoxazole,ecoff,Only-Binary,cat,f_meas,binary,1
trimethoprim_sulfamethoxazole,ecoff,Only-Binary,cattle,spec,binary,0.7647058823529411
trimethoprim_sulfamethoxazole,ecoff,Only-Binary,cattle,sens,binary,NA
trimethoprim_sulfamethoxazole,ecoff,Only-Binary,cattle,ppv,binary,NA
trimethoprim_sulfamethoxazole,ecoff,Only-Binary,cattle,npv,binary,NA
trimethoprim_sulfamethoxazole,ecoff,Only-Binary,cattle,accuracy,binary,0.7647058823529411
trimethoprim_sulfamethoxazole,ecoff,Only-Binary,cattle,f_meas,binary,NA
trimethoprim_sulfamethoxazole,ecoff,Only-Binary,chicken,spec,binary,1
trimethoprim_sulfamethoxazole,ecoff,Only-Binary,chicken,sens,binary,1
trimethoprim_sulfamethoxazole,ecoff,Only-Binary,chicken,ppv,binary,1
trimethoprim_sulfamethoxazole,ecoff,Only-Binary,chicken,npv,binary,1
trimethoprim_sulfamethoxazole,ecoff,Only-Binary,chicken,accuracy,binary,1
trimethoprim_sulfamethoxazole,ecoff,Only-Binary,chicken,f_meas,binary,1
trimethoprim_sulfamethoxazole,ecoff,Only-Binary,dog,spec,binary,0.6666666666666666
trimethoprim_sulfamethoxazole,ecoff,Only-Binary,dog,sens,binary,1
trimethoprim_sulfamethoxazole,ecoff,Only-Binary,dog,ppv,binary,0.9642857142857143
trimethoprim_sulfamethoxazole,ecoff,Only-Binary,dog,npv,binary,1
trimethoprim_sulfamethoxazole,ecoff,Only-Binary,dog,accuracy,binary,0.9666666666666667
trimethoprim_sulfamethoxazole,ecoff,Only-Binary,dog,f_meas,binary,0.9818181818181818
trimethoprim_sulfamethoxazole,ecoff,Only-Binary,horse,spec,binary,0.9
trimethoprim_sulfamethoxazole,ecoff,Only-Binary,horse,sens,binary,1
trimethoprim_sulfamethoxazole,ecoff,Only-Binary,horse,ppv,binary,0.9500000000000001
trimethoprim_sulfamethoxazole,ecoff,Only-Binary,horse,npv,binary,1
trimethoprim_sulfamethoxazole,ecoff,Only-Binary,horse,accuracy,binary,0.9655172413793104
trimethoprim_sulfamethoxazole,ecoff,Only-Binary,horse,f_meas,binary,0.9743589743589743
trimethoprim_sulfamethoxazole,ecoff,Only-Binary,turkey,spec,binary,1
trimethoprim_sulfamethoxazole,ecoff,Only-Binary,turkey,sens,binary,1
trimethoprim_sulfamethoxazole,ecoff,Only-Binary,turkey,ppv,binary,1
trimethoprim_sulfamethoxazole,ecoff,Only-Binary,turkey,npv,binary,1
trimethoprim_sulfamethoxazole,ecoff,Only-Binary,turkey,accuracy,binary,1
trimethoprim_sulfamethoxazole,ecoff,Only-Binary,turkey,f_meas,binary,1
amoxicillin,ecoff,Only-Binary,chicken,spec,binary,0
amoxicillin,ecoff,Only-Binary,chicken,sens,binary,1
amoxicillin,ecoff,Only-Binary,chicken,ppv,binary,0.6296296296296297
amoxicillin,ecoff,Only-Binary,chicken,npv,binary,NA
amoxicillin,ecoff,Only-Binary,chicken,accuracy,binary,0.6296296296296297
amoxicillin,ecoff,Only-Binary,chicken,f_meas,binary,0.7727272727272727
ceftiofur,ecoff,Only-Binary,chicken,spec,binary,0
ceftiofur,ecoff,Only-Binary,chicken,sens,binary,1
ceftiofur,ecoff,Only-Binary,chicken,ppv,binary,0.8333333333333334
ceftiofur,ecoff,Only-Binary,chicken,npv,binary,NA
ceftiofur,ecoff,Only-Binary,chicken,accuracy,binary,0.8333333333333334
ceftiofur,ecoff,Only-Binary,chicken,f_meas,binary,0.9090909090909091
ceftiofur,ecoff,Only-Binary,horse,spec,binary,0
ceftiofur,ecoff,Only-Binary,horse,sens,binary,1
ceftiofur,ecoff,Only-Binary,horse,ppv,binary,0.8148148148148148
ceftiofur,ecoff,Only-Binary,horse,npv,binary,NA
ceftiofur,ecoff,Only-Binary,horse,accuracy,binary,0.8148148148148148
ceftiofur,ecoff,Only-Binary,horse,f_meas,binary,0.8979591836734693
ceftiofur,ecoff,Only-Binary,swine,spec,binary,0
ceftiofur,ecoff,Only-Binary,swine,sens,binary,1
ceftiofur,ecoff,Only-Binary,swine,ppv,binary,0.7307692307692307
ceftiofur,ecoff,Only-Binary,swine,npv,binary,NA
ceftiofur,ecoff,Only-Binary,swine,accuracy,binary,0.7307692307692307
ceftiofur,ecoff,Only-Binary,swine,f_meas,binary,0.8444444444444443
ceftiofur,ecoff,Only-Binary,turkey,spec,binary,0
ceftiofur,ecoff,Only-Binary,turkey,sens,binary,1
ceftiofur,ecoff,Only-Binary,turkey,ppv,binary,0.8
ceftiofur,ecoff,Only-Binary,turkey,npv,binary,NA
ceftiofur,ecoff,Only-Binary,turkey,accuracy,binary,0.8
ceftiofur,ecoff,Only-Binary,turkey,f_meas,binary,0.888888888888889
neomycin,ecoff,Only-Binary,cattle,spec,binary,1
neomycin,ecoff,Only-Binary,cattle,sens,binary,1
neomycin,ecoff,Only-Binary,cattle,ppv,binary,1
neomycin,ecoff,Only-Binary,cattle,npv,binary,1
neomycin,ecoff,Only-Binary,cattle,accuracy,binary,1
neomycin,ecoff,Only-Binary,cattle,f_meas,binary,1
neomycin,ecoff,Only-Binary,chicken,spec,binary,0.5
neomycin,ecoff,Only-Binary,chicken,sens,binary,1
neomycin,ecoff,Only-Binary,chicken,ppv,binary,0.9655172413793104
neomycin,ecoff,Only-Binary,chicken,npv,binary,1
neomycin,ecoff,Only-Binary,chicken,accuracy,binary,0.9666666666666667
neomycin,ecoff,Only-Binary,chicken,f_meas,binary,0.9824561403508771
neomycin,ecoff,Only-Binary,swine,spec,binary,0.6
neomycin,ecoff,Only-Binary,swine,sens,binary,1
neomycin,ecoff,Only-Binary,swine,ppv,binary,0.8571428571428571
neomycin,ecoff,Only-Binary,swine,npv,binary,1
neomycin,ecoff,Only-Binary,swine,accuracy,binary,0.8823529411764706
neomycin,ecoff,Only-Binary,swine,f_meas,binary,0.923076923076923
spectinomycin,ecoff,Only-Binary,cattle,spec,binary,0.8888888888888888
spectinomycin,ecoff,Only-Binary,cattle,sens,binary,0.9090909090909091
spectinomycin,ecoff,Only-Binary,cattle,ppv,binary,0.9523809523809524
spectinomycin,ecoff,Only-Binary,cattle,npv,binary,0.7999999999999999
spectinomycin,ecoff,Only-Binary,cattle,accuracy,binary,0.9032258064516129
spectinomycin,ecoff,Only-Binary,cattle,f_meas,binary,0.9302325581395349
spectinomycin,ecoff,Only-Binary,chicken,spec,binary,1
spectinomycin,ecoff,Only-Binary,chicken,sens,binary,1
spectinomycin,ecoff,Only-Binary,chicken,ppv,binary,1
spectinomycin,ecoff,Only-Binary,chicken,npv,binary,1
