mic_id,breakpoint,gene,possible,important,possible_loo,important_loo,s0,ef_2,ef_3,ef_5,ef_10
gentamicin,clsi,aac_3_ib,TRUE,FALSE,TRUE,FALSE,0,0.6050211383610953,0.9504470607796744,0.9996469180719632,0.9999999921606728
gentamicin,clsi,aac_3_i_ig,TRUE,FALSE,TRUE,FALSE,0,0.6129411741351704,0.9535125215208108,0.9996949118521704,0.999999993875534
gentamicin,clsi,aac_3_i_id,TRUE,TRUE,TRUE,TRUE,-1.7066622555658182,0.4110950705962145,0.8131689278409778,0.990259616618701,0.9999931966121012
gentamicin,clsi,aac_3_i_ie,TRUE,FALSE,TRUE,FALSE,0,0.5517946751818215,0.92556791470637,0.9990753207874046,0.9999999546850832
gentamicin,clsi,aac_3_ii,TRUE,FALSE,TRUE,FALSE,0,0.5517946751818215,0.92556791470637,0.9990753207874046,0.9999999546850832
gentamicin,clsi,aac_3_i_ib,TRUE,FALSE,TRUE,FALSE,0,0.6129411741351704,0.9535125215208108,0.9996949118521704,0.999999993875534
gentamicin,clsi,aac_3_iid,TRUE,TRUE,TRUE,TRUE,-1.84887792821314,0.43806122124357194,0.8410244110643101,0.9936592653137548,0.9999974401329662
gentamicin,clsi,aac_3_v_ia,TRUE,TRUE,TRUE,TRUE,-1.1891124873199448,0.6129411741351704,0.9535125215208108,0.9996949118521704,0.999999993875534
gentamicin,clsi,aac_6_ib,TRUE,TRUE,TRUE,TRUE,-2.741536083425109,0.6129411741351704,0.9535125215208108,0.9996949118521704,0.999999993875534
gentamicin,clsi,aac_6_ib3,TRUE,FALSE,TRUE,FALSE,0,0.620608865104884,0.9563377085424392,0.9997353036430532,0.9999999951552566
gentamicin,clsi,aac_6_ib4,TRUE,TRUE,TRUE,TRUE,-3.5828834406933985,0.6050211383610953,0.9504470607796744,0.9996469180719632,0.9999999921606728
gentamicin,clsi,aac_6_i_ic,TRUE,FALSE,TRUE,FALSE,0,0.6129411741351704,0.9535125215208108,0.9996949118521704,0.999999993875534
gentamicin,clsi,ant_2_ia,TRUE,TRUE,TRUE,TRUE,0.5754850631198701,0.5968415831089631,0.9471186641715474,0.99958969772872,0.9999999898375954
gentamicin,clsi,rmt_e,TRUE,FALSE,TRUE,FALSE,0,0.620608865104884,0.9563377085424392,0.9997353036430532,0.9999999951552566
gentamicin,clsi,rmt_e1,TRUE,FALSE,TRUE,FALSE,0,0.620608865104884,0.9563377085424392,0.9997353036430532,0.9999999951552566
gentamicin,clsi,dog,TRUE,FALSE,TRUE,FALSE,0,0.4635639592869876,0.8643560627373879,0.9958150883622338,0.9999989808423247
gentamicin,clsi,horse,TRUE,FALSE,FALSE,FALSE,0,0.3526903436377199,0.7403855275808159,0.976164748365142,0.99994345981654
gentamicin,clsi,binary,TRUE,FALSE,TRUE,FALSE,0,0.16347834749546417,0.36483625966779015,0.69236062060865,0.9576073150876055
gentamicin,clsi,count,TRUE,TRUE,TRUE,TRUE,32.76317735296065,0.951274192365867,0.9995237866763864,0.9999982458249348,0.9999999811739116
gentamicin,clsi,dog:aac_3_ib,TRUE,TRUE,TRUE,TRUE,-0.04097094742596727,0.4635639592869876,0.8643560627373879,0.9958150883622338,0.9999989808423247
gentamicin,clsi,horse:aac_3_ib,TRUE,TRUE,FALSE,FALSE,0.08656494829204607,0.3526903436377199,0.7403855275808159,0.976164748365142,0.99994345981654
gentamicin,clsi,dog:aac_3_i_ig,TRUE,TRUE,TRUE,TRUE,-0.11556776754924612,0.4635639592869876,0.8643560627373879,0.9958150883622338,0.9999989808423247
gentamicin,clsi,horse:aac_3_i_ig,TRUE,TRUE,FALSE,FALSE,0.1248218733946104,0.3526903436377199,0.7403855275808159,0.976164748365142,0.99994345981654
gentamicin,clsi,dog:aac_3_i_id,TRUE,TRUE,TRUE,TRUE,-0.11671716035811856,0.4635639592869876,0.8643560627373879,0.9958150883622338,0.9999989808423247
gentamicin,clsi,horse:aac_3_i_id,TRUE,TRUE,FALSE,FALSE,0.09721884740430616,0.3526903436377199,0.7403855275808159,0.976164748365142,0.99994345981654
gentamicin,clsi,dog:aac_3_i_ie,TRUE,TRUE,TRUE,TRUE,-0.07338435610280114,0.4635639592869876,0.8643560627373879,0.9958150883622338,0.9999989808423247
gentamicin,clsi,horse:aac_3_i_ie,TRUE,TRUE,FALSE,FALSE,0.05081124423542451,0.3526903436377199,0.7403855275808159,0.976164748365142,0.99994345981654
gentamicin,clsi,dog:aac_3_ii,TRUE,TRUE,TRUE,TRUE,-0.03256521407347805,0.4635639592869876,0.8643560627373879,0.9958150883622338,0.9999989808423247
gentamicin,clsi,horse:aac_3_ii,TRUE,TRUE,FALSE,FALSE,0.01945452530415222,0.3526903436377199,0.7403855275808159,0.976164748365142,0.99994345981654
gentamicin,clsi,dog:aac_3_i_ib,TRUE,TRUE,TRUE,TRUE,-0.01089300467061221,0.4635639592869876,0.8643560627373879,0.9958150883622338,0.9999989808423247
